customer_id,customer_name,customer_segment,signup_date,location_id
CUST03718,Priya Joshi,New,2023-01-12,LOC0142
CUST03719,Priya Reddy,Loyal,2024-05-24,LOC0020
CUST03720,Meera Joshi,Regular,2023-03-29,LOC0060
CUST03721,Rajesh Deshmukh,Regular,2022-07-26,LOC0088
CUST03722,Vikram Mehta,New,2022-03-26,LOC0119
CUST03723,Aditya Sharma,Regular,2023-08-13,LOC0075
CUST03724,Sneha Singh,Regular,2024-07-29,LOC0119
CUST03725,Ananya Das,New,2024-02-24,LOC0027
CUST03726,Arjun Verma,Regular,2023-08-07,LOC0032
CUST03727,Siddharth Deshmukh,Regular,2024-01-20,LOC0059
CUST03728,Ananya Gupta,New,2024-03-24,LOC0082
CUST03729,Kavya Banerjee,Loyal,2025-02-25,LOC0048
CUST03730,Pooja Iyer,Regular,2023-12-28,LOC0084
CUST03731,Neha Mehta,New,2023-05-21,LOC0145
CUST03732,Siddharth Mehta,Premium,2023-07-10,LOC0104
CUST03733,Karthik Nair,Premium,2023-09-02,LOC0077
CUST03734,Karthik Chawla,New,2023-02-07,LOC0035
CUST03735,Aditya Gupta,Loyal,2024-02-21,LOC0018
CUST03736,Arjun Joshi,Premium,2024-09-30,LOC0141
CUST03737,Aditya Deshmukh,Regular,2024-05-10,LOC0036
CUST03738,Vikram Gupta,Loyal,2023-06-21,LOC0130
CUST03739,Deepika Verma,Loyal,2024-12-10,LOC0008
CUST03740,Suresh Banerjee,New,2024-02-09,LOC0060
CUST03741,Rahul Das,New,2023-05-26,LOC0002
CUST03742,Aarav Banerjee,Regular,2024-04-26,LOC0038
CUST03743,Rajesh Chawla,Regular,2025-07-26,LOC0084
CUST03744,Karthik Chawla,New,2024-10-26,LOC0003
CUST03745,Rahul Chawla,Regular,2022-07-14,LOC0122
CUST03746,Karthik Deshmukh,New,2022-12-16,LOC0089
CUST03747,Divya Iyer,New,2024-02-26,LOC0008
CUST03748,Suresh Singh,Regular,2025-03-01,LOC0047
CUST03749,Aditya Reddy,New,2024-05-28,LOC0053
CUST03750,Neha Nair,New,2022-07-06,LOC0124
CUST03751,Rohan Pillai,Regular,2024-04-22,LOC0126
CUST03752,Priya Deshmukh,New,2024-01-15,LOC0043
CUST03753,Pooja Nair,Regular,2024-08-12,LOC0140
CUST03754,Pooja Singh,Regular,2023-05-12,LOC0148
CUST03755,Ananya Das,Loyal,2025-05-23,LOC0027
CUST03756,Rajesh Sharma,New,2024-05-07,LOC0046
CUST03757,Neha Chawla,New,2024-06-06,LOC0141
CUST03758,Siddharth Nair,Regular,2023-03-02,LOC0069
CUST03759,Rohan Verma,Loyal,2023-12-10,LOC0007
CUST03760,Karthik Pillai,Loyal,2025-07-23,LOC0056
CUST03761,Rohan Mehta,Loyal,2023-12-24,LOC0011
CUST03762,Aarav Verma,New,2024-03-24,LOC0051
CUST03763,Divya Pillai,Regular,2023-06-16,LOC0072
CUST03764,Kavya Patel,New,2022-10-31,LOC0145
CUST03765,Karthik Chawla,New,2025-03-25,LOC0143
CUST03766,Kavya Bhat,Loyal,2025-01-13,LOC0102
CUST03767,Rahul Singh,Regular,2023-05-10,LOC0090
CUST03768,Deepika Gowda,Regular,2022-11-07,LOC0057
CUST03769,Kavya Reddy,Premium,2024-04-26,LOC0041
CUST03770,Meera Nair,New,2024-08-28,LOC0023
CUST03771,Rajesh Patel,Regular,2023-01-30,LOC0090
CUST03772,Pooja Bhat,Loyal,2022-07-26,LOC0033
CUST03773,Divya Pillai,Loyal,2024-04-04,LOC0085
CUST03774,Karthik Nair,Regular,2024-01-12,LOC0078
CUST03775,Arjun Bhat,New,2023-01-22,LOC0096
CUST03776,Aarav Banerjee,Loyal,2023-06-16,LOC0078
CUST03777,Divya Deshmukh,Loyal,2024-08-08,LOC0106
CUST03778,Aarav Nair,Regular,2024-06-20,LOC0003
CUST03779,Priya Bhat,New,2024-06-06,LOC0012
CUST03780,Rohan Das,Regular,2025-01-20,LOC0061
CUST03781,Siddharth Singh,Regular,2023-11-06,LOC0009
CUST03782,Neha Nair,New,2025-03-13,LOC0050
CUST03783,Neha Sharma,New,2023-06-15,LOC0092
CUST03784,Vikram Das,New,2024-05-06,LOC0085
CUST03785,Ananya Patel,Premium,2024-08-12,LOC0058
CUST03786,Pooja Joshi,New,2024-07-24,LOC0009
CUST03787,Aditya Bhat,Loyal,2024-07-28,LOC0142
CUST03788,Pooja Gupta,New,2022-09-02,LOC0063
CUST03789,Neha Kumar,Regular,2023-10-05,LOC0042
CUST03790,Vikram Sharma,Regular,2022-04-28,LOC0089
CUST03791,Anita Rao,Loyal,2023-03-09,LOC0069
CUST03792,Rohan Nair,Loyal,2022-05-08,LOC0114
CUST03793,Deepika Mehta,Premium,2025-02-08,LOC0035
CUST03794,Priya Reddy,Regular,2025-05-16,LOC0128
CUST03795,Rohan Deshmukh,New,2023-03-23,LOC0096
CUST03796,Rohan Sharma,Regular,2022-12-22,LOC0069
CUST03797,Rajesh Gupta,Regular,2023-05-02,LOC0026
CUST03798,Neha Mehta,New,2022-08-03,LOC0059
CUST03799,Sneha Rao,Loyal,2022-10-19,LOC0109
CUST03800,Siddharth Deshmukh,Regular,2022-12-23,LOC0131
CUST03801,Aditya Singh,Regular,2022-10-02,LOC0037
CUST03802,Deepika Chawla,New,2024-02-03,LOC0059
CUST03803,Rajesh Bhat,Loyal,2024-08-17,LOC0137
CUST03804,Rahul Reddy,New,2022-10-17,LOC0049
CUST03805,Priya Iyer,Loyal,2024-06-10,LOC0059
CUST03806,Sneha Sharma,New,2022-10-27,LOC0070
CUST03807,Vikram Patel,New,2023-12-25,LOC0027
CUST03808,Ananya Banerjee,Regular,2023-09-28,LOC0119
CUST03809,Siddharth Pillai,Regular,2024-11-19,LOC0033
CUST03810,Siddharth Reddy,Regular,2025-07-05,LOC0024
CUST03811,Kavya Singh,Regular,2024-05-11,LOC0083
CUST03812,Anita Patel,New,2022-09-05,LOC0002
CUST03813,Anita Deshmukh,Regular,2022-06-05,LOC0111
CUST03814,Aditya Bhat,Loyal,2025-06-02,LOC0054
CUST03815,Neha Bhat,Regular,2023-09-28,LOC0111
CUST03816,Sneha Menon,Regular,2023-05-21,LOC0088
CUST03817,Anita Kumar,Loyal,2023-03-02,LOC0015
CUST03818,Rahul Banerjee,Regular,2024-07-23,LOC0135
CUST03819,Anita Nair,Regular,2024-07-06,LOC0112
CUST03820,Meera Reddy,New,2024-08-23,LOC0045
CUST03821,Suresh Singh,Regular,2023-10-18,LOC0033
CUST03822,Neha Das,Loyal,2025-03-01,LOC0056
CUST03823,Rahul Das,Regular,2025-02-02,LOC0150
CUST03824,Anita Nair,New,2023-04-10,LOC0090
CUST03825,Priya Gowda,New,2023-09-26,LOC0104
CUST03826,Pooja Pillai,New,2024-04-22,LOC0106
CUST03827,Siddharth Nair,Loyal,2022-02-18,LOC0024
CUST03828,Neha Nair,New,2025-03-30,LOC0071
CUST03829,Rajesh Bhat,Loyal,2024-06-03,LOC0003
CUST03830,Deepika Chawla,New,2022-12-05,LOC0114
CUST03831,Divya Mehta,Loyal,2023-09-26,LOC0088
CUST03832,Ananya Bhat,New,2023-09-14,LOC0050
CUST03833,Meera Kumar,Regular,2022-03-16,LOC0005
CUST03834,Deepika Iyer,Regular,2024-12-31,LOC0022
CUST03835,Kavya Das,New,2024-03-25,LOC0046
CUST03836,Pooja Pillai,Regular,2023-02-11,LOC0057
CUST03837,Aarav Verma,Premium,2025-02-13,LOC0006
CUST03838,Vikram Pillai,New,2024-03-02,LOC0010
CUST03839,Siddharth Mehta,Loyal,2025-06-08,LOC0108
CUST03840,Ananya Deshmukh,Regular,2024-10-30,LOC0034
CUST03841,Arjun Banerjee,New,2024-08-19,LOC0091
CUST03842,Rajesh Joshi,New,2023-12-25,LOC0045
CUST03843,Divya Iyer,Regular,2024-09-10,LOC0109
CUST03844,Kavya Patel,Loyal,2025-02-22,LOC0051
CUST03845,Priya Sharma,New,2024-09-22,LOC0067
CUST03846,Rohan Chawla,Regular,2022-12-19,LOC0052
CUST03847,Aditya Das,New,2025-02-19,LOC0074
CUST03848,Arjun Pillai,Regular,2024-01-20,LOC0121
CUST03849,Aditya Banerjee,Loyal,2023-10-31,LOC0108
CUST03850,Ananya Chawla,Regular,2022-08-13,LOC0065
CUST03851,Neha Menon,Loyal,2025-03-26,LOC0072
CUST03852,Rohan Deshmukh,New,2024-12-12,LOC0088
CUST03853,Anita Pillai,Regular,2023-03-20,LOC0127
CUST03854,Rajesh Gupta,New,2023-08-07,LOC0047
CUST03855,Neha Kumar,New,2022-10-31,LOC0114
CUST03856,Siddharth Iyer,New,2022-10-11,LOC0057
CUST03857,Divya Joshi,Regular,2024-02-18,LOC0100
CUST03858,Karthik Bhat,Loyal,2023-06-14,LOC0092
CUST03859,Anita Das,Regular,2023-09-30,LOC0036
CUST03860,Rajesh Verma,New,2024-07-15,LOC0120
CUST03861,Suresh Chawla,Regular,2022-10-04,LOC0017
CUST03862,Aarav Menon,Loyal,2023-03-01,LOC0129
CUST03863,Rahul Deshmukh,Regular,2023-02-11,LOC0024
CUST03864,Siddharth Rao,Loyal,2024-09-26,LOC0005
CUST03865,Ananya Bhat,New,2024-01-12,LOC0137
CUST03866,Divya Verma,Regular,2023-12-11,LOC0106
CUST03867,Pooja Rao,New,2023-10-12,LOC0134
CUST03868,Arjun Pillai,New,2024-01-15,LOC0097
CUST03869,Karthik Das,Loyal,2023-02-20,LOC0107
CUST03870,Vikram Mehta,Loyal,2023-10-22,LOC0142
CUST03871,Rohan Das,Regular,2022-11-29,LOC0023
CUST03872,Suresh Menon,New,2022-04-18,LOC0016
CUST03873,Meera Nair,New,2024-07-22,LOC0029
CUST03874,Suresh Kumar,Regular,2022-08-24,LOC0117
CUST03875,Anita Mehta,Regular,2023-10-15,LOC0061
CUST03876,Divya Verma,New,2025-01-19,LOC0010
CUST03877,Kavya Pillai,Regular,2025-03-11,LOC0109
CUST03878,Kavya Gupta,Regular,2024-01-28,LOC0124
CUST03879,Arjun Sharma,Regular,2023-10-03,LOC0031
CUST03880,Vikram Nair,Loyal,2023-12-04,LOC0106
CUST03881,Meera Bhat,Regular,2022-11-21,LOC0021
CUST03882,Suresh Pillai,Regular,2024-02-07,LOC0130
CUST03883,Arjun Banerjee,Regular,2024-06-08,LOC0012
CUST03884,Arjun Bhat,Regular,2022-12-29,LOC0078
CUST03885,Neha Banerjee,Loyal,2023-10-05,LOC0129
CUST03886,Aditya Sharma,Loyal,2024-10-18,LOC0083
CUST03887,Pooja Bhat,Regular,2023-03-14,LOC0031
CUST03888,Ananya Singh,Regular,2024-06-30,LOC0144
CUST03889,Rohan Gowda,New,2024-05-09,LOC0114
CUST03890,Aditya Gupta,Loyal,2025-02-03,LOC0016
CUST03891,Aditya Nair,Regular,2024-10-20,LOC0004
CUST03892,Rajesh Bhat,Loyal,2024-11-26,LOC0131
CUST03893,Rohan Bhat,Regular,2024-11-09,LOC0041
CUST03894,Anita Reddy,Premium,2024-05-20,LOC0083
CUST03895,Arjun Rao,Regular,2022-08-09,LOC0118
CUST03896,Aarav Gowda,Regular,2024-09-18,LOC0079
CUST03897,Neha Mehta,New,2022-12-30,LOC0041
CUST03898,Rajesh Gowda,Premium,2024-09-17,LOC0061
CUST03899,Rohan Rao,New,2023-05-23,LOC0005
CUST03900,Sneha Bhat,New,2023-04-27,LOC0116
CUST03901,Aditya Menon,Loyal,2022-12-06,LOC0088
CUST03902,Karthik Gupta,Premium,2024-01-11,LOC0067
CUST03903,Suresh Nair,Loyal,2023-04-09,LOC0144
CUST03904,Siddharth Rao,Loyal,2024-11-18,LOC0038
CUST03905,Rohan Pillai,Regular,2022-07-24,LOC0107
CUST03906,Aarav Mehta,Regular,2023-03-03,LOC0070
CUST03907,Priya Joshi,Loyal,2023-07-30,LOC0149
CUST03908,Ananya Patel,Loyal,2024-04-17,LOC0065
CUST03909,Rajesh Reddy,New,2023-07-09,LOC0024
CUST03910,Arjun Pillai,New,2023-04-05,LOC0122
CUST03911,Deepika Reddy,New,2024-03-10,LOC0077
CUST03912,Ananya Gupta,New,2024-05-25,LOC0139
CUST03913,Rohan Pillai,Regular,2023-11-27,LOC0039
CUST03914,Deepika Chawla,Loyal,2022-09-20,LOC0076
CUST03915,Suresh Joshi,Regular,2024-10-23,LOC0005
CUST03916,Suresh Banerjee,Premium,2023-09-14,LOC0087
CUST03917,Neha Pillai,New,2022-11-21,LOC0023
CUST03918,Anita Sharma,Regular,2025-01-13,LOC0029
CUST03919,Aditya Patel,Regular,2025-01-02,LOC0121
CUST03920,Vikram Sharma,New,2022-04-24,LOC0136
CUST03921,Aarav Rao,New,2022-06-18,LOC0117
CUST03922,Neha Chawla,New,2024-08-12,LOC0068
CUST03923,Arjun Joshi,Regular,2023-03-28,LOC0048
CUST03924,Rahul Banerjee,Loyal,2024-05-08,LOC0125
CUST03925,Rohan Nair,Loyal,2025-01-18,LOC0076
CUST03926,Vikram Kumar,New,2024-08-13,LOC0096
CUST03927,Deepika Sharma,Premium,2022-06-08,LOC0040
CUST03928,Karthik Das,Regular,2022-09-05,LOC0047
CUST03929,Siddharth Bhat,New,2023-07-03,LOC0016
CUST03930,Aditya Pillai,New,2023-05-16,LOC0076
CUST03931,Rahul Reddy,Regular,2022-11-24,LOC0011
CUST03932,Kavya Chawla,Regular,2024-01-19,LOC0021
CUST03933,Karthik Das,Premium,2024-07-07,LOC0005
CUST03934,Aditya Singh,New,2023-10-26,LOC0038
CUST03935,Rajesh Pillai,Regular,2022-12-31,LOC0133
CUST03936,Aditya Chawla,New,2023-05-06,LOC0033
CUST03937,Ananya Mehta,Regular,2024-09-12,LOC0119
CUST03938,Deepika Banerjee,New,2023-03-24,LOC0150
CUST03939,Sneha Bhat,Premium,2024-02-27,LOC0125
CUST03940,Neha Reddy,New,2025-08-07,LOC0066
CUST03941,Suresh Mehta,Regular,2023-03-17,LOC0106
CUST03942,Vikram Sharma,New,2023-08-19,LOC0102
CUST03943,Karthik Bhat,New,2023-04-30,LOC0046
CUST03944,Sneha Mehta,Regular,2023-10-20,LOC0040
CUST03945,Deepika Gowda,Loyal,2023-04-05,LOC0083
CUST03946,Meera Mehta,Regular,2023-09-01,LOC0119
CUST03947,Karthik Menon,New,2023-10-14,LOC0112
CUST03948,Priya Rao,New,2024-02-12,LOC0045
CUST03949,Siddharth Menon,New,2022-12-03,LOC0084
CUST03950,Suresh Gupta,Premium,2022-05-26,LOC0040
CUST03951,Aditya Sharma,New,2022-12-21,LOC0018
CUST03952,Ananya Pillai,Premium,2022-11-08,LOC0018
CUST03953,Pooja Rao,Regular,2025-05-24,LOC0073
CUST03954,Rajesh Iyer,New,2023-07-16,LOC0031
CUST03955,Suresh Bhat,Loyal,2023-03-18,LOC0039
CUST03956,Anita Deshmukh,Regular,2022-11-28,LOC0139
CUST03957,Rahul Mehta,New,2023-01-12,LOC0035
CUST03958,Aarav Joshi,New,2024-11-06,LOC0039
CUST03959,Neha Rao,New,2024-11-10,LOC0060
CUST03960,Meera Chawla,Regular,2024-02-09,LOC0027
CUST03961,Siddharth Gowda,Loyal,2023-04-04,LOC0033
CUST03962,Rajesh Gowda,Regular,2024-10-09,LOC0095
CUST03963,Vikram Sharma,New,2024-03-18,LOC0094
CUST03964,Aarav Pillai,New,2023-04-14,LOC0105
CUST03965,Suresh Chawla,New,2023-02-19,LOC0123
CUST03966,Pooja Sharma,Regular,2023-04-06,LOC0079
CUST03967,Priya Nair,Regular,2023-03-10,LOC0019
CUST03968,Meera Menon,New,2024-12-10,LOC0104
CUST03969,Ananya Deshmukh,Regular,2023-09-15,LOC0051
CUST03970,Rohan Deshmukh,Regular,2022-09-07,LOC0058
CUST03971,Rajesh Nair,Loyal,2023-05-08,LOC0086
CUST03972,Rajesh Menon,Regular,2024-07-22,LOC0051
CUST03973,Arjun Gupta,New,2022-06-21,LOC0049
CUST03974,Neha Kumar,New,2023-05-04,LOC0115
CUST03975,Deepika Sharma,New,2024-01-03,LOC0111
CUST03976,Anita Chawla,New,2024-12-29,LOC0058
CUST03977,Rohan Sharma,Regular,2024-05-18,LOC0121
CUST03978,Rohan Menon,Regular,2025-02-08,LOC0121
CUST03979,Anita Das,Premium,2024-03-25,LOC0062
CUST03980,Neha Gowda,New,2023-02-22,LOC0021
CUST03981,Aditya Gupta,Regular,2022-09-30,LOC0019
CUST03982,Sneha Banerjee,Regular,2023-12-19,LOC0089
CUST03983,Rohan Patel,New,2025-01-22,LOC0116
CUST03984,Deepika Mehta,Regular,2023-02-02,LOC0064
CUST03985,Priya Mehta,Loyal,2024-09-30,LOC0126
CUST03986,Aarav Verma,Loyal,2022-08-20,LOC0063
CUST03987,Aarav Kumar,New,2025-01-21,LOC0080
CUST03988,Siddharth Sharma,New,2024-05-06,LOC0140
CUST03989,Rohan Gowda,Regular,2024-11-16,LOC0054
CUST03990,Aditya Nair,Regular,2023-08-13,LOC0132
CUST03991,Anita Gowda,Regular,2024-05-11,LOC0072
CUST03992,Aarav Pillai,New,2023-10-08,LOC0004
CUST03993,Rahul Nair,New,2024-02-08,LOC0087
CUST03994,Aditya Kumar,Loyal,2023-04-04,LOC0053
CUST03995,Kavya Joshi,New,2022-10-15,LOC0052
CUST03996,Arjun Menon,Loyal,2023-03-10,LOC0068
CUST03997,Suresh Banerjee,Regular,2025-01-23,LOC0111
CUST03998,Suresh Menon,Regular,2023-07-29,LOC0011
CUST03999,Ananya Patel,Regular,2024-02-15,LOC0024
CUST04000,Pooja Rao,Regular,2023-02-24,LOC0052
CUST04001,Vikram Mehta,New,2022-10-02,LOC0025
CUST04002,Siddharth Gowda,New,2024-02-06,LOC0013
CUST04003,Aditya Rao,New,2024-08-01,LOC0031
CUST04004,Aditya Verma,New,2023-11-11,LOC0041
CUST04005,Rahul Rao,Regular,2024-09-11,LOC0121
CUST04006,Meera Deshmukh,New,2023-08-22,LOC0072
CUST04007,Ananya Gowda,Loyal,2024-07-20,LOC0036
CUST04008,Arjun Iyer,New,2024-06-25,LOC0017
CUST04009,Rohan Menon,Regular,2023-02-24,LOC0063
CUST04010,Divya Deshmukh,Loyal,2023-08-08,LOC0034
CUST04011,Neha Rao,Regular,2024-07-06,LOC0148
CUST04012,Aarav Das,New,2025-05-31,LOC0004
CUST04013,Aditya Iyer,New,2023-02-05,LOC0005
CUST04014,Meera Gowda,Loyal,2022-05-23,LOC0056
CUST04015,Suresh Mehta,Regular,2023-11-11,LOC0014
CUST04016,Ananya Mehta,Loyal,2023-02-12,LOC0112
CUST04017,Sneha Verma,Loyal,2024-11-13,LOC0136
CUST04018,Rohan Chawla,Regular,2024-12-22,LOC0003
CUST04019,Rajesh Patel,Regular,2025-05-25,LOC0056
CUST04020,Rajesh Patel,Regular,2022-12-08,LOC0061
CUST04021,Vikram Das,New,2022-11-16,LOC0068
CUST04022,Arjun Pillai,Regular,2024-01-29,LOC0120
CUST04023,Sneha Rao,Premium,2024-06-15,LOC0048
CUST04024,Ananya Verma,Regular,2024-02-19,LOC0137
CUST04025,Vikram Pillai,Premium,2025-01-31,LOC0127
CUST04026,Rahul Singh,New,2024-05-21,LOC0036
CUST04027,Pooja Gowda,Loyal,2022-12-11,LOC0074
CUST04028,Kavya Banerjee,New,2023-03-23,LOC0143
CUST04029,Anita Patel,New,2023-11-26,LOC0100
CUST04030,Sneha Banerjee,Loyal,2023-07-02,LOC0073
CUST04031,Aditya Mehta,Regular,2025-03-18,LOC0043
CUST04032,Sneha Reddy,New,2024-03-18,LOC0127
CUST04033,Divya Mehta,New,2023-08-23,LOC0105
CUST04034,Divya Reddy,New,2024-02-01,LOC0109
CUST04035,Aarav Kumar,Loyal,2024-10-17,LOC0040
CUST04036,Aditya Sharma,Loyal,2023-05-15,LOC0091
CUST04037,Rohan Das,New,2023-04-26,LOC0007
CUST04038,Arjun Sharma,Regular,2024-02-22,LOC0059
CUST04039,Rohan Chawla,New,2024-07-28,LOC0025
CUST04040,Ananya Das,New,2023-07-01,LOC0147
CUST04041,Vikram Nair,New,2023-06-29,LOC0020
CUST04042,Rajesh Joshi,New,2023-10-23,LOC0146
CUST04043,Aditya Singh,Regular,2023-02-01,LOC0025
CUST04044,Rahul Pillai,Regular,2022-05-03,LOC0082
CUST04045,Priya Bhat,Regular,2025-01-06,LOC0135
CUST04046,Anita Mehta,Loyal,2025-02-04,LOC0077
CUST04047,Aditya Bhat,Regular,2023-11-27,LOC0085
CUST04048,Priya Gowda,Regular,2023-03-21,LOC0083
CUST04049,Meera Singh,Regular,2024-01-01,LOC0144
CUST04050,Anita Sharma,New,2024-05-27,LOC0120
CUST04051,Neha Rao,Loyal,2023-05-15,LOC0122
CUST04052,Rohan Gowda,Loyal,2023-04-26,LOC0002
CUST04053,Priya Bhat,Regular,2023-03-14,LOC0007
CUST04054,Divya Deshmukh,Loyal,2023-04-10,LOC0049
CUST04055,Vikram Menon,Loyal,2023-05-14,LOC0055
CUST04056,Vikram Gupta,New,2024-08-15,LOC0104
CUST04057,Ananya Nair,New,2024-10-18,LOC0035
CUST04058,Neha Mehta,New,2023-05-31,LOC0048
CUST04059,Karthik Deshmukh,New,2024-05-30,LOC0041
CUST04060,Anita Joshi,New,2022-06-26,LOC0012
CUST04061,Neha Sharma,Regular,2022-06-17,LOC0065
CUST04062,Aarav Iyer,New,2024-02-20,LOC0049
CUST04063,Neha Banerjee,New,2023-06-08,LOC0036
CUST04064,Pooja Deshmukh,New,2022-04-11,LOC0135
CUST04065,Deepika Sharma,Loyal,2023-05-31,LOC0085
CUST04066,Rohan Joshi,New,2024-07-23,LOC0088
CUST04067,Aditya Verma,Regular,2023-04-16,LOC0112
CUST04068,Deepika Menon,Premium,2023-06-21,LOC0142
CUST04069,Priya Sharma,Loyal,2025-01-02,LOC0101
CUST04070,Kavya Gupta,Loyal,2022-06-29,LOC0048
CUST04071,Divya Reddy,Regular,2024-03-15,LOC0116
CUST04072,Arjun Gupta,Regular,2024-01-22,LOC0130
CUST04073,Ananya Mehta,Regular,2025-01-15,LOC0077
CUST04074,Aarav Pillai,Regular,2023-07-31,LOC0143
CUST04075,Kavya Mehta,New,2023-11-23,LOC0081
CUST04076,Suresh Kumar,New,2024-07-30,LOC0074
CUST04077,Ananya Deshmukh,New,2022-11-04,LOC0014
CUST04078,Meera Singh,Regular,2024-11-13,LOC0112
CUST04079,Sneha Banerjee,Regular,2023-12-20,LOC0117
CUST04080,Sneha Bhat,Loyal,2025-05-11,LOC0111
CUST04081,Aarav Verma,New,2024-08-21,LOC0104
CUST04082,Suresh Das,Loyal,2024-06-27,LOC0104
CUST04083,Siddharth Chawla,Regular,2023-09-11,LOC0147
CUST04084,Rahul Menon,New,2024-02-18,LOC0054
CUST04085,Arjun Bhat,Regular,2024-03-07,LOC0147
CUST04086,Rajesh Gowda,New,2022-10-15,LOC0020
CUST04087,Suresh Chawla,Loyal,2024-08-09,LOC0081
CUST04088,Aarav Kumar,New,2024-02-19,LOC0054
CUST04089,Divya Chawla,New,2023-03-12,LOC0033
CUST04090,Kavya Bhat,New,2025-02-22,LOC0098
CUST04091,Priya Nair,Loyal,2023-11-16,LOC0137
CUST04092,Rohan Patel,Regular,2024-04-07,LOC0074
CUST04093,Rahul Rao,Regular,2022-09-11,LOC0002
CUST04094,Neha Pillai,New,2024-06-20,LOC0042
CUST04095,Arjun Bhat,Premium,2024-03-25,LOC0078
CUST04096,Pooja Nair,Regular,2022-07-24,LOC0088
CUST04097,Karthik Banerjee,Loyal,2023-05-28,LOC0017
CUST04098,Suresh Banerjee,New,2025-05-08,LOC0033
CUST04099,Suresh Gowda,New,2023-06-12,LOC0015
CUST04100,Anita Kumar,New,2023-12-30,LOC0134
CUST04101,Rohan Gupta,Regular,2024-01-19,LOC0066
CUST04102,Sneha Mehta,Regular,2023-11-19,LOC0148
CUST04103,Siddharth Mehta,Regular,2025-01-29,LOC0084
CUST04104,Karthik Menon,New,2024-03-19,LOC0100
CUST04105,Anita Rao,New,2025-05-25,LOC0114
CUST04106,Aditya Patel,New,2025-04-14,LOC0140
CUST04107,Vikram Chawla,New,2023-12-18,LOC0103
CUST04108,Priya Chawla,Regular,2023-07-19,LOC0082
CUST04109,Suresh Chawla,Regular,2023-07-16,LOC0128
CUST04110,Suresh Mehta,Loyal,2023-06-20,LOC0092
CUST04111,Sneha Patel,Regular,2023-06-22,LOC0121
CUST04112,Aarav Sharma,Regular,2024-01-05,LOC0135
CUST04113,Suresh Chawla,New,2024-08-28,LOC0034
CUST04114,Ananya Das,Regular,2024-01-24,LOC0098
CUST04115,Rahul Patel,Loyal,2023-04-12,LOC0066
CUST04116,Siddharth Iyer,Premium,2023-12-07,LOC0121
CUST04117,Aarav Reddy,Regular,2023-04-14,LOC0136
CUST04118,Anita Chawla,Loyal,2024-05-31,LOC0060
CUST04119,Meera Verma,Premium,2024-03-07,LOC0006
CUST04120,Divya Gupta,Loyal,2025-05-30,LOC0077
CUST04121,Siddharth Reddy,New,2024-02-21,LOC0106
CUST04122,Ananya Joshi,New,2024-06-13,LOC0137
CUST04123,Deepika Singh,Regular,2023-07-02,LOC0069
CUST04124,Aarav Bhat,Loyal,2024-03-08,LOC0017
CUST04125,Meera Menon,Loyal,2024-10-02,LOC0148
CUST04126,Vikram Singh,New,2022-12-16,LOC0143
CUST04127,Arjun Das,Regular,2024-03-01,LOC0070
CUST04128,Pooja Joshi,Regular,2024-03-30,LOC0053
CUST04129,Aditya Deshmukh,Regular,2024-01-04,LOC0004
CUST04130,Meera Rao,Loyal,2022-11-26,LOC0005
CUST04131,Rajesh Gowda,New,2023-05-01,LOC0111
CUST04132,Deepika Singh,Loyal,2023-01-13,LOC0012
CUST04133,Rohan Das,New,2023-12-10,LOC0036
CUST04134,Siddharth Menon,Loyal,2024-04-16,LOC0049
CUST04135,Vikram Verma,Regular,2022-12-14,LOC0145
CUST04136,Karthik Deshmukh,Regular,2024-02-04,LOC0112
CUST04137,Deepika Das,New,2024-09-06,LOC0080
CUST04138,Divya Singh,New,2023-07-04,LOC0041
CUST04139,Suresh Banerjee,Loyal,2025-03-04,LOC0082
CUST04140,Suresh Mehta,New,2023-06-20,LOC0071
CUST04141,Divya Nair,New,2024-06-21,LOC0057
CUST04142,Divya Sharma,Regular,2023-02-10,LOC0141
CUST04143,Deepika Singh,Loyal,2024-01-22,LOC0108
CUST04144,Pooja Banerjee,New,2022-12-26,LOC0114
CUST04145,Aarav Mehta,Regular,2022-12-12,LOC0055
CUST04146,Rohan Das,Loyal,2025-02-23,LOC0136
CUST04147,Rohan Pillai,New,2023-08-25,LOC0039
CUST04148,Vikram Mehta,Regular,2024-10-18,LOC0088
CUST04149,Divya Menon,Premium,2023-11-24,LOC0006
CUST04150,Vikram Rao,New,2024-02-08,LOC0037
CUST04151,Meera Patel,Premium,2024-02-14,LOC0129
CUST04152,Aarav Reddy,Regular,2023-05-27,LOC0121
CUST04153,Rajesh Verma,New,2024-12-08,LOC0110
CUST04154,Siddharth Gowda,New,2023-11-29,LOC0115
CUST04155,Anita Singh,New,2023-08-08,LOC0149
CUST04156,Siddharth Iyer,Regular,2024-05-04,LOC0114
CUST04157,Rahul Joshi,New,2024-05-19,LOC0135
CUST04158,Anita Gowda,Loyal,2024-01-18,LOC0011
CUST04159,Arjun Pillai,Regular,2022-06-19,LOC0091
CUST04160,Rahul Deshmukh,Regular,2022-04-27,LOC0143
CUST04161,Sneha Banerjee,New,2024-04-14,LOC0100
CUST04162,Anita Gupta,Regular,2023-01-12,LOC0141
CUST04163,Divya Gupta,Premium,2022-05-01,LOC0040
CUST04164,Meera Mehta,Regular,2023-04-25,LOC0061
CUST04165,Priya Nair,Regular,2025-06-19,LOC0008
CUST04166,Rahul Iyer,New,2024-09-11,LOC0140
